Date,market,momentum
2021-10-29,0.009916975776000744,0.03255527454057734
2021-11-05,0.008183236929424229,-0.00875314450194295
2021-11-12,0.06322903654120968,0.0795617554510028
2021-11-19,-0.10797596559264303,-0.05872585678408352
2021-11-26,-0.05921340120913244,0.13731953559216817
2021-12-03,-0.021586447636965524,-0.05164128524086533
2021-12-10,-0.1667279052924994,0.06929715142650425
2021-12-17,-0.029888043081029894,-0.020630735199717365
2021-12-24,0.10474287758550634,-0.04463868402365952
2021-12-31,-0.06689560429574153,-0.0017417963332683867
2022-01-07,-0.056757959860234915,0.06892447990631255
2022-01-14,0.05167414120781061,0.028236396794871423
2022-01-21,-0.21141792079798785,-0.08359127103357211
2022-01-28,-0.05028744536420124,0.015554969210930868
2022-02-04,0.11796801804720142,-0.05470424236331926
2022-02-11,0.026350576674482568,0.006396997763998931
2022-02-18,-0.03932322665708442,-0.027401916367828825
2022-02-25,-0.06116528578149834,-0.02821538736278532
2022-03-04,-0.02872371021764604,0.03026093011892582
2022-03-11,0.02266025619149121,0.08282231406376547
2022-03-18,0.07111623399880626,-0.009806369255366106
2022-03-25,0.15194899254731656,-0.07160938853744118
2022-04-01,0.06358047803760303,-0.09463673861545259
2022-04-08,-0.11484078513951225,-0.0653465028804811
2022-04-15,-0.014510939719045601,0.008165739954796171
2022-04-22,-0.01820626694397428,0.004488538170106177
2022-04-29,-0.1044823734180776,0.057475952190462545
2022-05-06,-0.022036101926544878,0.058964661795279594
2022-05-13,-0.28190322121718203,0.06171425131801414
2022-05-20,0.0008345729512343122,-0.055702928512358356
2022-05-27,-0.03841994918702306,0.013182739777319423
2022-06-03,0.06220823632764506,-0.04815090159485826
2022-06-10,-0.0319039272718683,0.017470391773786145
2022-06-17,-0.239826648905452,0.0477329226478203
2022-06-24,0.10831917081211836,0.013482555764416319
2022-07-01,-0.11922416251843593,-0.033756635783896975
2022-07-08,0.08253672902566084,-0.06957863388371653
2022-07-15,-0.020029038718643588,0.02211744402634369
2022-07-22,0.12784626307278318,0.013398124875102859
2022-07-29,0.11230171800228766,0.13544736752086084
2022-08-05,0.009767379374477955,-0.043407152949342005
2022-08-12,0.060226223784380306,0.05692499517044838
2022-08-19,-0.16667183464775254,-0.10043174092158731
2022-08-26,-0.029051343492012438,-0.033651980542717154
2022-09-02,0.021506170957801052,-0.03344387788885765
2022-09-09,0.08572872943259795,-0.08182264664900156
2022-09-16,-0.07908280618483748,-0.01644385163678678
2022-09-23,0.009115528793527373,0.08882049036475903
2022-09-30,-0.015576298417114567,-0.03239124900109829
2022-10-07,0.004209305048378818,0.033689074527089406
2022-10-14,-0.06305166941886123,0.036396181329071756
2022-10-21,-0.00946192394611347,-0.003112744808815842
2022-10-28,0.09758866412291717,-0.041231370666562
2022-11-04,0.08968389784568752,0.05833370353427632
2022-11-11,-0.20178243967999626,-0.001527239913515866
2022-11-18,-0.03658663235623736,-0.0227196129881439
2022-11-25,0.050563341711870734,0.07606202058579281
2022-12-02,0.0474306626944263,-0.024715200921851817
2022-12-09,-0.020372892279339597,0.010680023623570862
2022-12-16,-0.10368068833269105,0.018556026863446082
2022-12-23,0.0011188619209795345,-0.010841852552680508
2022-12-30,-0.038086459131874535,0.06260694032545298
2023-01-06,0.07490940788262118,-0.07209913515468899
2023-01-13,0.14577240759687424,-0.024151466299431976
2023-01-20,0.06307283015453238,-0.01997636925848471
2023-01-27,0.01694050503739962,-0.013320699542501722
2023-02-03,0.04099394709955497,-0.05030277161876297
2023-02-10,-0.0729423712645779,0.0036161749242893714
2023-02-17,0.09020566211874559,0.05158647760521012
2023-02-24,-0.023078529428378777,0.01161202794822371
2023-03-03,-0.04013687859879053,-0.0015770304537276259
2023-03-10,-0.12665233871128187,-0.010844896914931318
2023-03-17,0.18283545777810345,0.00448497672545393
2023-03-24,0.0007403375088637018,-0.05611451981592954
2023-03-31,0.051299459176090606,0.05010933549361769
2023-04-07,-0.013265393320234437,-0.021132090118632568
2023-04-14,0.06790828983815253,0.02012046633155217
2023-04-21,-0.11616441724117221,-0.028359699073538844
2023-04-28,0.025672298635615216,-0.006371020073454283
2023-05-05,0.003923072135098717,0.025500982326095926
2023-05-12,-0.08465810860607349,0.030969450488097905
2023-05-19,0.02318564007624708,-0.03401290921811126
2023-05-26,-0.010106513596113163,0.014934830508783777
2023-06-02,0.036074462426879714,0.03898860283472345
2023-06-09,-0.07120390871436015,-0.018486898542800927
2023-06-16,-0.09946444869090368,0.05035603413222155
2023-06-23,0.16807460892563286,0.05774746696843829
2023-06-30,0.10098229513048206,0.12841663926519478
2023-07-07,-0.047351085359571804,-0.0626252513391845
2023-07-14,0.08746524864991082,-0.09972865120200607
2023-07-21,0.014468186560376954,0.041633087683830186
2023-07-28,-0.012510143203870637,0.016302455019176876
2023-08-04,-0.06033710252293165,-0.04242580901926202
2023-08-11,0.01157452838804754,-0.0009926438437217232
2023-08-18,-0.14673871250639667,0.06616211428063754
2023-08-25,0.011049456062103315,-0.024518797435292748
2023-09-01,-0.019579937755581568,-0.01927389054451648
2023-09-08,0.022473541795518616,-0.03900570075123214
2023-09-15,0.016533546654429916,0.01900786226835362
2023-09-22,-0.0051911520835424,0.022261425533846642
2023-09-29,0.03325098556431325,0.025502919641190832
2023-10-06,-0.0014529214416425656,-0.02149116518756897
2023-10-13,-0.051243005668453016,0.00011625043938642051
2023-10-20,0.03605796530188259,0.024812228632577676
2023-10-27,0.11594624985107493,-0.14356411746501316
2023-11-03,0.05857409209981033,-0.00026407039374721445
2023-11-10,0.1258706553806311,0.14148091878012084
2023-11-17,-0.04806454656019175,-0.05113738136505086
2023-11-24,0.007332277885227778,-0.017947596354230322
2023-12-01,0.011218243898136838,0.013402404052141274
2023-12-08,0.13672180896215919,0.03692525747718937
2023-12-15,-0.0616403559654727,-0.0021504083290533717
2023-12-22,0.049399438479094324,0.005608920694942122
2023-12-29,-0.0061178524386147,0.011150557994062768
2024-01-05,-0.07772644272164458,0.022287503694591277
2024-01-12,0.047992398409663746,0.12726231994160003
2024-01-19,-0.024867255481668765,-0.019347518795142835
2024-01-26,-0.024638813310262346,-0.02812559769080522
2024-02-02,0.025625526201604125,0.00814373238169209
2024-02-09,0.019345480945906886,-0.06815276121044002
2024-02-16,0.06419338014599954,0.03939997103509595
2024-02-23,-0.0046019145120929986,-0.054644613324583105
2024-03-01,0.1957427591263315,0.0026769102433937338
2024-03-08,0.11503827499622452,0.044009069476227264
2024-03-15,-0.03596032792095438,-0.04699150324454017
2024-03-22,-0.07952898554711796,-0.007083786211285853
2024-03-29,0.14271261969648205,0.13865910786916863
2024-04-05,-0.07535016186031553,-0.022928601993133353
2024-04-12,-0.06355102193822763,0.0612285182180894
2024-04-19,-0.07146473715571594,-0.02805569805016966
2024-04-26,0.023412127090990803,0.02245488786636981
2024-05-03,-0.016147020671090716,-0.0058980390330509
2024-05-10,-0.03037519350574682,0.035061260526294206
2024-05-17,0.05770072456831828,-0.02513581898645029
2024-05-24,0.044660041565950354,0.014642498502413833
2024-05-31,-0.0195013666072291,0.02909614318936144
2024-06-07,-0.03531765226532013,-0.015440118821923404
2024-06-14,-0.05527164922002411,0.003086104468043076
2024-06-21,-0.05284953223660578,0.03992416300941799
2024-06-28,-0.001872607877591026,-0.025468140947219043
2024-07-05,-0.09690826737894498,0.05777181639114165
2024-07-12,0.08957274884760515,-0.06177715981948257
2024-07-19,0.10973305232633226,-0.05696355634187565
2024-07-26,-0.004618526455142581,0.012410955755927863
2024-08-02,-0.08842384382934473,-0.007575054406431309
2024-08-09,-0.015823778695652144,0.06165455847283893
2024-08-16,-0.012986452572542183,0.01790108464391961
2024-08-23,0.108028737118267,-0.07025803206961458
2024-08-30,-0.08478842034277828,-0.009078634851562312
2024-09-06,-0.08783592789025373,0.009956220771458354
2024-09-13,0.09987732953315315,-0.027340002240141485
2024-09-20,0.016412532124049715,-0.03279475789061505
2024-09-27,0.059940106188900055,-0.005885427302418792
2024-10-04,-0.09390776352258662,-0.04042376739299708
2024-10-11,0.032664693537014365,-0.0507611912093295
2024-10-18,0.054522646959746554,0.007362122272642587
2024-10-25,-0.051602650362995245,0.04142752246313548
2024-11-01,0.03559101263784019,0.024639077314779614
2024-11-08,0.1175341978119546,0.023481334894985925
2024-11-15,0.21176895462492418,0.01049209278741255
2024-11-22,0.2862555752756486,0.24453989959504363
2024-11-29,0.13648292012201335,0.13074452666829764
2024-12-06,0.2576967945030225,-0.029768726036557593
2024-12-13,-0.07521097198471625,-0.05698968550402907
2024-12-20,-0.14675686946293576,-0.03485947579467058
2024-12-27,-0.016333215690865252,0.05165696185481562
2025-01-03,0.11231144951615434,-0.11727607111488215
2025-01-10,-0.09181431760709188,-0.009754715765610048
2025-01-17,0.16654211829133803,0.09316145746971638
2025-01-24,-0.09813686342616074,-0.05449076438196809
2025-01-31,-0.010009139017605327,0.03383871740807999
2025-02-07,-0.21634491470764938,0.07405876090780722
2025-02-14,0.09073640214476797,-0.03072199931457049
2025-02-21,-0.03989120172139492,0.037802218617017734
2025-02-28,-0.08167308024384738,0.027998873341696623
2025-03-07,0.01762238006456282,-0.029324535644089083
2025-03-14,-0.08104838811042811,0.014801096593648354
2025-03-21,-0.0035857608818862796,-0.014204510521005327
2025-03-28,-0.005300497342466626,-0.02790377211490079
2025-04-04,-0.04615403316902445,0.08017779535997799
2025-04-11,-0.047841639073514165,-0.04448509377376547
2025-04-18,-0.0008335239628659633,-0.0025352591858339877
2025-04-25,0.11722399900514925,-0.06538273831167402
2025-05-02,0.025338830772456092,-0.05074873163987239
2025-05-09,0.10201942607683667,0.017025157941943283
2025-05-16,0.0072099440994738695,0.00659902444805108
2025-05-23,0.014351277566327508,0.03949284597346619
2025-05-30,-0.06996086027242596,0.018377800004983364
2025-06-06,-0.01109297795848043,0.007701545342472874
2025-06-13,0.000609223840895172,0.012631136046795603
2025-06-20,-0.04947885556602512,0.034119664260946175
2025-06-27,0.006443534362246484,0.0259931930547489
2025-07-04,0.014532347914962614,-0.004059900901663516
2025-07-11,0.15588615056397837,-0.13251585840228006
2025-07-18,0.12502612547125652,0.16028863078526182
2025-07-25,0.013668790951524422,-0.014961511497639711
2025-08-01,-0.09058886507141949,-0.06134463646280942
2025-08-08,0.10558160683234116,0.05884997981549542
2025-08-15,0.0030907034686971646,0.09802383623305695
2025-08-22,0.06927038858386025,-0.058197108431923245
2025-08-29,-0.09580813029397539,-0.019026400903849317
2025-09-05,0.008990322261859883,-0.02991133133029738
2025-09-12,0.09357726448610484,-0.025482281568874228
2025-09-19,-0.032392566284944246,0.025599637345280923
2025-09-26,-0.06900607224801567,0.03979888897360185
2025-10-03,0.19836208036315,0.0906689375434149
2025-10-10,-0.110025933326261,0.3294699927106876
2025-10-17,-0.004497332591099454,-0.029001535145783436
2025-10-24,0.060624957687347984,-0.0016053813803589144
2025-10-31,0.030055258457018945,0.16095290099378895
2025-11-07,0.1007138787798092,0.335855051817642
2025-11-14,-0.10088718656834905,-0.045420571018566974
2025-11-21,-0.10529575166782398,0.0340712030922185
2025-11-28,0.0458948849871171,-0.06069736944000076
2025-12-05,-0.048346480606578354,0.08238419726563175
2025-12-12,0.01580608658816414,-0.05221918728985601
2025-12-19,-0.04454437775973188,0.06438089035304088
2025-12-26,-0.01730470908408567,-0.020356726249600225
2026-01-02,0.06806927920898126,-0.0556921639914941
2026-01-09,0.004096131285521304,0.017715869441110227
2026-01-16,0.10945572731795866,-0.3227806741370014
2026-01-23,-0.08965678390790408,-0.05657066430963621
2026-01-30,-0.09378412865818025,-0.02758216536973998
2026-02-06,-0.17063526986399838,0.000770300109068007
2026-02-13,0.004289857444614881,-0.0319049774952908
2026-02-20,-0.006564990770492989,0.03402160656434347
2026-02-27,-0.043491499915525894,-0.00843845948600928
2026-03-06,-0.015678543474500588,0.006550564644267422
2026-03-13,0.028973054099405697,0.01745417319366583
2026-03-20,0.022573354658884402,-0.03384089990609605
2026-03-27,-0.05114807220272074,-0.02942258654500227
2026-04-03,0.004477854749858991,0.035799566758478105
2026-04-10,0.10211946277277495,-0.026916000584459723
2026-04-17,0.02562000572903199,-0.08271799872128034
2026-04-24,-0.006624703601321051,0.0010830340157326934
2026-05-01,-0.0014357604291037052,0.027145608650837975
2026-05-08,0.11276153097207915,-0.0480819660911511
2026-05-15,-0.043746904436600786,-0.03764983060167022
2026-05-22,-0.0488983440073348,0.077340737336017
2026-05-29,0.0074813396883159355,-0.16518302003110685
2026-06-05,-0.20619771084516045,0.058835445557641475
2026-06-12,0.03311835739499203,0.004384116065497634
2026-06-19,0.04871971592724634,-0.06635276107925829
