Date,actual,har,rw
2015-09-01,0.09017626038047989,0.16844075076175735,0.2632137695649033
2015-09-02,0.17347874382024006,0.13262272408492765,0.09017626038047989
2015-09-03,0.16398927445875858,0.148105734012706,0.17347874382024006
2015-09-04,0.12732530104998213,0.15377228145286273,0.16398927445875858
2015-09-08,0.24942628723255914,0.15217925595868015,0.12732530104998213
2015-09-09,0.15228968251021122,0.16970114096250336,0.24942628723255914
2015-09-10,0.11614036876574332,0.1637313501218107,0.15228968251021122
2015-09-11,0.06820669393586999,0.1534326097023034,0.11614036876574332
2015-09-14,0.11759784087211823,0.1359397057397614,0.06820669393586999
2015-09-15,0.06740965993344201,0.14220407726242956,0.11759784087211823
2015-09-16,0.18950143280801185,0.11817171414171465,0.06740965993344201
2015-09-17,0.13231160144336376,0.13927278098319518,0.18950143280801185
2015-09-18,0.13246535257867403,0.1343636910121633,0.13231160144336376
2015-09-21,0.15992014085128922,0.14080830187180088,0.13246535257867403
2015-09-22,0.09534016398614575,0.14932204106205352,0.15992014085128922
2015-09-23,0.16437820997360536,0.1422950083360159,0.09534016398614575
2015-09-24,0.18037753801903023,0.14530559333012003,0.16437820997360536
2015-09-25,0.16281929786109667,0.14834863844733912,0.18037753801903023
2015-09-28,0.16371684340008066,0.1481143039126835,0.16281929786109667
2015-09-29,0.09847148669461471,0.14887734247274784,0.16371684340008066
2015-09-30,0.15399749690386555,0.14034123698313297,0.09847148669461471
2015-10-01,0.30104260618957923,0.14766536910917694,0.15399749690386555
2015-10-02,0.11182305214796247,0.17959830646248892,0.30104260618957923
2015-10-05,0.10605633298102522,0.1495237146563876,0.11182305214796247
2015-10-06,0.11045481671733491,0.14225848631269922,0.10605633298102522
2015-10-07,0.13130141863317768,0.14325902588269726,0.11045481671733491
2015-10-08,0.06955299786050449,0.14393518070809944,0.13130141863317768
2015-10-09,0.04431104542254568,0.11083658824905437,0.06955299786050449
2015-10-12,0.10036078339762072,0.09943744440466706,0.04431104542254568
2015-10-13,0.09489849117963202,0.10621315052987862,0.10036078339762072
2015-10-14,0.07625423533722363,0.10435190691868235,0.09489849117963202
2015-10-15,0.05865144738023633,0.09596803538616025,0.07625423533722363
2015-10-16,0.06652548653826315,0.09242757439437169,0.05865144738023633
2015-10-19,0.06812024680026435,0.09391438101947527,0.06652548653826315
2015-10-20,0.09050035824328885,0.090131978968323,0.06812024680026435
2015-10-21,0.10796474876879349,0.09213664643372566,0.09050035824328885
2015-10-22,0.08434524457188024,0.09681674111250382,0.10796474876879349
2015-10-23,0.04281993466880134,0.09595828790161573,0.08434524457188024
2015-10-26,0.06118315386414452,0.0863957189072275,0.04281993466880134
2015-10-27,0.09401404573917424,0.08654054675369721,0.06118315386414452
2015-10-28,0.052943627194367855,0.09033986962573065,0.09401404573917424
2015-10-29,0.0629035011810189,0.07797397363844896,0.052943627194367855
2015-10-30,0.08090833132603592,0.076755326400199,0.0629035011810189
2015-11-02,0.09533450679703302,0.0818280171123924,0.08090833132603592
2015-11-03,0.08546456732119452,0.08419440658454835,0.09533450679703302
2015-11-04,0.0978674735052464,0.08167617514499287,0.08546456732119452
2015-11-05,0.09741510266412018,0.08755615706942663,0.0978674735052464
2015-11-06,0.12682015052250487,0.0906361166200911,0.09741510266412018
2015-11-09,0.07119906230648981,0.09895108376973386,0.12682015052250487
2015-11-10,0.05158077488617796,0.08916464306553423,0.07119906230648981
2015-11-11,0.07192050056271265,0.08336355757722433,0.05158077488617796
2015-11-12,0.06792454918315907,0.08320740259916895,0.07192050056271265
2015-11-13,0.10993514433120784,0.07945524486435909,0.06792454918315907
2015-11-16,0.11242208020221174,0.08395262428938999,0.10993514433120784
2015-11-17,0.09984964574953757,0.08900406075814901,0.11242208020221174
2015-11-18,0.04139881265656439,0.09242242012264024,0.09984964574953757
2015-11-19,0.0703389205012549,0.08124555911606637,0.04139881265656439
2015-11-20,0.07525863251548792,0.08509237717786083,0.0703389205012549
2015-11-23,0.12651396225915115,0.08196114817878236,0.07525863251548792
2015-11-24,0.03593283156632452,0.09080292030717696,0.12651396225915115
2015-11-25,0.04884948919957872,0.07236291532440037,0.03593283156632452
2015-11-27,0.052037966502977005,0.07464694222118815,0.04884948919957872
2015-11-30,0.05822065567569637,0.07273012082221528,0.052037966502977005
2015-12-01,0.10142834459735822,0.07199548555983185,0.05822065567569637
2015-12-02,0.17820995696046293,0.07593194645297574,0.10142834459735822
2015-12-03,0.12694762141908356,0.10131648702678542,0.17820995696046293
2015-12-04,0.11091514242222891,0.1023754147649012,0.12694762141908356
2015-12-07,0.10741284595624642,0.10623974455531315,0.11091514242222891
2015-12-08,0.22982272055579878,0.11063678872109795,0.10741284595624642
2015-12-09,0.11816584166403137,0.1413144519946202,0.22982272055579878
2015-12-10,0.1286924846780893,0.12038612959315839,0.11816584166403137
2015-12-11,0.16041520875716495,0.12277099142104059,0.1286924846780893
2015-12-14,0.12957020719455883,0.1333203278975278,0.16041520875716495
2015-12-15,0.13685446973478602,0.1321042958721473,0.12957020719455883
2015-12-16,0.1116174745066115,0.12509422047433638,0.13685446973478602
2015-12-17,0.09584964771449794,0.12109065661247095,0.1116174745066115
2015-12-18,0.07814089093041379,0.11557619435105554,0.09584964771449794
2015-12-21,0.09595455719539493,0.10497042184399599,0.07814089093041379
2015-12-22,0.06245122943759954,0.10489110516382849,0.09595455719539493
2015-12-23,0.045369408080444096,0.09310964823460466,0.06245122943759954
2015-12-24,0.07401858772246324,0.08401719973972538,0.045369408080444096
2015-12-28,0.07590376935760049,0.08504084586181351,0.07401858772246324
2015-12-29,0.050105415383142775,0.08563548178851935,0.07590376935760049
2015-12-30,0.06552147408753574,0.07776707780945616,0.050105415383142775
2015-12-31,0.24012914952189898,0.08032510025968853,0.06552147408753574
2016-01-04,0.09804334135184004,0.12510561511887702,0.24012914952189898
2016-01-05,0.15023625508098096,0.1082482963125947,0.09804334135184004
2016-01-06,0.16045150073627407,0.12203924742825653,0.15023625508098096
2016-01-07,0.20978710496816164,0.13450301333602196,0.16045150073627407
2016-01-08,0.2017774981091408,0.15640694175971495,0.20978710496816164
2016-01-11,0.18386545846548816,0.15295023194681465,0.2017774981091408
2016-01-12,0.27093478410945115,0.15816171524106346,0.18386545846548816
2016-01-13,0.28734762971230815,0.18362549209462642,0.27093478410945115
2016-01-14,0.2947033244792445,0.20025832088477494,0.28734762971230815
2016-01-15,0.21623837181236752,0.21129178893201978,0.2947033244792445
2016-01-19,0.3785834405242942,0.20332963415671265,0.21623837181236752
2016-01-20,0.24216125936635943,0.24728825304830715,0.3785834405242942
2016-01-21,0.1054153810144095,0.22797435675768185,0.24216125936635943
2016-01-22,0.09577425926474994,0.1921891706642282,0.1054153810144095
2016-01-25,0.10325974834643326,0.1719867630972041,0.09577425926474994
2016-01-26,0.24174002683821713,0.16221980978428224,0.10325974834643326
2016-01-27,0.16897028628541125,0.1701792407095019,0.24174002683821713
2016-01-28,0.12911620841740198,0.15505963251897611,0.16897028628541125
2016-01-29,0.1556554064596084,0.1527441572871474,0.12911620841740198
2016-02-01,0.1483781659833745,0.16319046299300485,0.1556554064596084
2016-02-02,0.26970144968065174,0.16792209342903835,0.1483781659833745
2016-02-03,0.15614507744389974,0.18978402416916682,0.26970144968065174
2016-02-04,0.16718137615511514,0.1720972980054142,0.15614507744389974
2016-02-05,0.25058466004307667,0.1782092448527225,0.16718137615511514
2016-02-08,0.20094946313020928,0.19996936141207602,0.25058466004307667
2016-02-09,0.18609770391455488,0.19891354906525227,0.20094946313020928
2016-02-10,0.20508828108219068,0.18853674894290262,0.18609770391455488
2016-02-11,0.09084408305786683,0.1958503200474515,0.20508828108219068
2016-02-12,0.07093643432105194,0.17183115364234294,0.09084408305786683
2016-02-16,0.11849656765148597,0.14907432815083332,0.07093643432105194
2016-02-17,0.07127622292322892,0.14518797610801806,0.11849656765148597
2016-02-18,0.09744550433238851,0.12466979607612833,0.07127622292322892
2016-02-19,0.07164823318461559,0.11617621240570938,0.09744550433238851
2016-02-22,0.07848788153887347,0.10658469320799513,0.07164823318461559
2016-02-23,0.23292794981507012,0.10595434173979448,0.07848788153887347
2016-02-24,0.11510904698648469,0.1395305780708463,0.23292794981507012
2016-02-25,0.09230178226704218,0.12816233161898355,0.11510904698648469
2016-02-26,0.13256866466848483,0.1244450853952514,0.09230178226704218
2016-02-29,0.11282000203430677,0.13420978196938102,0.13256866466848483
2016-03-01,0.08774379373307005,0.13407545313826008,0.11282000203430677
2016-03-02,0.0837629291271438,0.1161483349953363,0.08774379373307005
2016-03-03,0.12210155321304884,0.11159444926789489,0.0837629291271438
2016-03-04,0.08983005153100251,0.1192573874022724,0.12210155321304884
2016-03-07,0.06651719668414942,0.10829647601332562,0.08983005153100251
2016-03-08,0.06134530184146187,0.09945409038004399,0.06651719668414942
2016-03-09,0.2022804493772603,0.09474380636585072,0.06134530184146187
2016-03-10,0.07531409121779847,0.12444897090630436,0.2022804493772603
2016-03-11,0.06960703978269192,0.10110833462573138,0.07531409121779847
2016-03-14,0.059705841333116266,0.09677223842546054,0.06960703978269192
2016-03-15,0.10434052271865071,0.09276067142295935,0.059705841333116266
2016-03-16,0.11508932807655628,0.1030947827921794,0.10434052271865071
2016-03-17,0.04607868761984341,0.09676231598960361,0.11508932807655628
2016-03-18,0.05623191513948882,0.08365210613177534,0.04607868761984341
2016-03-21,0.08765791804266304,0.08352165548177837,0.05623191513948882
2016-03-22,0.048930575388561506,0.09030584611235434,0.08765791804266304
2016-03-23,0.07305016725852422,0.07944333400727652,0.048930575388561506
2016-03-24,0.05886900872117532,0.07856688710395154,0.07305016725852422
2016-03-28,0.11993709985561887,0.07546718837985508,0.05886900872117532
2016-03-29,0.07071983599741292,0.08988607468594587,0.11993709985561887
2016-03-30,0.05355572935813933,0.08133111218099298,0.07071983599741292
2016-03-31,0.15083399743969741,0.07836666383513416,0.05355572935813933
2016-04-01,0.052237246748743346,0.09947614361154972,0.15083399743969741
2016-04-04,0.07043356349766257,0.08507367970549382,0.052237246748743346
2016-04-05,0.08530287166482517,0.08257163499709139,0.07043356349766257
2016-04-06,0.12383016456714696,0.08546459413154928,0.08530287166482517
2016-04-07,0.10317271777984938,0.09788815396216272,0.12383016456714696
2016-04-08,0.10805291792062893,0.0910298588584375,0.10317271777984938
2016-04-11,0.10805975585887058,0.09770988921417648,0.10805291792062893
2016-04-12,0.05061188301238777,0.10002169126610977,0.10805975585887058
2016-04-13,0.05232471142639929,0.08860655317653546,0.05061188301238777
2016-04-14,0.03556277585523735,0.0817129707578258,0.05232471142639929
2016-04-15,0.08617459234689102,0.07261244081301826,0.03556277585523735
2016-04-18,0.06230674824759563,0.07706519765895539,0.08617459234689102
2016-04-19,0.07848886926481476,0.0687138191511613,0.06230674824759563
2016-04-20,0.06469382317063165,0.07402640782031761,0.07848886926481476
2016-04-21,0.07054008199032678,0.07347826223921727,0.06469382317063165
2016-04-22,0.06340708204866838,0.07739401619870931,0.07054008199032678
2016-04-25,0.058765507606888256,0.07444371966469987,0.06340708204866838
2016-04-26,0.09342844486525587,0.07327931872406748,0.058765507606888256
2016-04-27,0.13065416460070656,0.0798636665868078,0.09342844486525587
2016-04-28,0.11316685834497056,0.09137271812845232,0.13065416460070656
2016-04-29,0.06457412441220213,0.0937134135326326,0.11316685834497056
2016-05-02,0.10166084046276534,0.08743912239823884,0.06457412441220213
2016-05-03,0.06755183123267619,0.0958755847522881,0.10166084046276534
2016-05-04,0.07827042257319455,0.08900701155277504,0.06755183123267619
2016-05-05,0.08940362649812943,0.08551585927110392,0.07827042257319455
2016-05-06,0.0533585282476716,0.08478371413828423,0.08940362649812943
2016-05-09,0.06141343760188674,0.07787205082598908,0.0533585282476716
2016-05-10,0.04860308104751278,0.0745004970598091,0.06141343760188674
2016-05-11,0.11252679000569978,0.070124887726091,0.04860308104751278
2016-05-12,0.10430969031649762,0.0820881415966851,0.11252679000569978
2016-05-13,0.09883960748361313,0.08316448874954749,0.10430969031649762
2016-05-16,0.10566841936671915,0.08745394041019769,0.09883960748361313
2016-05-17,0.14233605198183483,0.09360895040503237,0.10566841936671915
2016-05-18,0.09890830323618001,0.10834891621775716,0.14233605198183483
2016-05-19,0.07483540796987657,0.10170245469336028,0.09890830323618001
2016-05-20,0.040816680222317006,0.09557430522734334,0.07483540796987657
2016-05-23,0.09502635437501228,0.08507783511551159,0.040816680222317006
2016-05-24,0.06483669197282566,0.09169008532547102,0.09502635437501228
2016-05-25,0.0382451349056157,0.08018622221252145,0.06483669197282566
2016-05-26,0.023000730624392153,0.07048190629006915,0.0382451349056157
2016-05-27,0.07794455534934096,0.062460107497418794,0.023000730624392153
2016-05-31,0.0812431389465727,0.07269548530940995,0.07794455534934096
2016-06-01,0.08189311579102677,0.07136828871726833,0.0812431389465727
2016-06-02,0.09754255653981558,0.07333876007938056,0.08189311579102677
2016-06-03,0.05327828976174678,0.08109603139157262,0.09754255653981558
2016-06-06,0.047111928978417775,0.07785468343208243,0.05327828976174678
2016-06-07,0.028901310997089286,0.07362298233195422,0.047111928978417775
2016-06-08,0.05264679531997402,0.0652912775632796,0.028901310997089286
2016-06-09,0.0835327362166114,0.06566177559733277,0.05264679531997402
2016-06-10,0.08696676219196427,0.06877779618240767,0.0835327362166114
2016-06-13,0.09293440526637309,0.07301695586207443,0.08696676219196427
2016-06-14,0.08056533929901706,0.0779586366437236,0.09293440526637309
2016-06-15,0.14904674237190435,0.08093698707489705,0.08056533929901706
2016-06-16,0.07636934779097351,0.10013256765432801,0.14904674237190435
2016-06-17,0.12981710854320358,0.08925373979610018,0.07636934779097351
2016-06-20,0.054434575690929354,0.10039798097839209,0.12981710854320358
2016-06-21,0.07981442140011971,0.08592723564915741,0.054434575690929354
2016-06-22,0.05223009452236918,0.08934005335920903,0.07981442140011971
2016-06-23,0.22227442786601587,0.0764661698124236,0.05223009452236918
2016-06-24,0.16238442458225363,0.11516873371666095,0.22227442786601587
2016-06-27,0.07790987149009308,0.1116009944623573,0.16238442458225363
2016-06-28,0.09707361380775802,0.1030436651276943,0.07790987149009308
2016-06-29,0.09758561561393148,0.10831522190607484,0.09707361380775802
2016-06-30,0.05514505682531085,0.11302369897485964,0.09758561561393148
2016-07-01,0.06985443954503749,0.09085953399031815,0.05514505682531085
2016-07-05,0.12413472659077515,0.08376414148055694,0.06985443954503749
2016-07-06,0.1046192379243053,0.09588959091185592,0.12413472659077515
2016-07-07,0.07592838244262931,0.09470394946039681,0.1046192379243053
2016-07-08,0.05456238339554847,0.08915868335249513,0.07592838244262931
2016-07-11,0.05941160585991882,0.08658411627759585,0.05456238339554847
2016-07-12,0.0530535789777246,0.08632561063344371,0.05941160585991882
2016-07-13,0.051034417011174574,0.07820297763041859,0.0530535789777246
2016-07-14,0.06707340698619833,0.07227272313612293,0.051034417011174574
2016-07-15,0.03946276413635312,0.07321902747216119,0.06707340698619833
2016-07-18,0.029180449075862487,0.06747736373139086,0.03946276413635312
2016-07-19,0.04577546833813714,0.06151506453846072,0.029180449075862487
2016-07-20,0.06815363463531943,0.06262213570882436,0.04577546833813714
2016-07-21,0.04753219232204619,0.06642380166241069,0.06815363463531943
2016-07-22,0.05606330934385595,0.06167118310368195,0.04753219232204619
2016-07-25,0.0692029161156892,0.06408690150857137,0.05606330934385595
2016-07-26,0.08109083314183954,0.06994436899884895,0.0692029161156892
2016-07-27,0.0654351220704494,0.07297918083792401,0.08109083314183954
2016-07-28,0.06691835981816174,0.06926117397316234,0.0654351220704494
2016-07-29,0.06153510665867962,0.07117407239041065,0.06691835981816174
2016-08-01,0.1018143139034194,0.07048171666609396,0.06153510665867962
2016-08-02,0.0489422531253771,0.07910104042336688,0.1018143139034194
2016-08-03,0.04719376493286858,0.0688039547022799,0.0489422531253771
2016-08-04,0.03463960059200124,0.0664972277393058,0.04719376493286858
2016-08-05,0.03683233677524185,0.06045472426503241,0.03463960059200124
2016-08-08,0.04647626862140202,0.05742839884653187,0.03683233677524185
2016-08-09,0.04858466672935983,0.05298926061736268,0.04647626862140202
2016-08-10,0.04065564344781418,0.053155409628978044,0.04858466672935983
2016-08-11,0.03524926007895256,0.05119783210769551,0.04065564344781418
2016-08-12,0.035115461724737035,0.050281107633855265,0.03524926007895256
2016-08-15,0.019952962302633992,0.04987627873538209,0.035115461724737035
2016-08-16,0.07256047040552116,0.04462651059268876,0.019952962302633992
2016-08-17,0.024611616645473157,0.05447552031370397,0.07256047040552116
2016-08-18,0.05079301970084969,0.04641410867026931,0.024611616645473157
2016-08-19,0.047064354980064144,0.05150397643659387,0.05079301970084969
2016-08-22,0.033679571795565445,0.05185892552064384,0.047064354980064144
2016-08-23,0.06629412568413666,0.05118612758292309,0.033679571795565445
2016-08-24,0.047658716563762214,0.055114785005370585,0.06629412568413666
2016-08-25,0.13955069568325115,0.05452552674214369,0.047658716563762214
2016-08-26,0.05059995469358485,0.07625103836115363,0.13955069568325115
2016-08-29,0.05928201142130335,0.06441326869587202,0.05059995469358485
2016-08-30,0.06332140838214069,0.06794015248168919,0.05928201142130335
2016-08-31,0.08535346760974688,0.06822249170700619,0.06332140838214069
2016-09-01,0.056997643145564235,0.0745873968279937,0.08535346760974688
2016-09-02,0.05478509532381166,0.06293605429436844,0.056997643145564235
2016-09-06,0.04501884404201487,0.06314681044372245,0.05478509532381166
2016-09-07,0.03776637099679134,0.06060377399964562,0.04501884404201487
2016-09-08,0.10282886613714444,0.0571805819035277,0.03776637099679134
2016-09-09,0.1505212081836146,0.06840374402461924,0.10282886613714444
2016-09-12,0.11618968045531963,0.08524439060736141,0.1505212081836146
2016-09-13,0.11248698248870287,0.08758620958983593,0.11618968045531963
2016-09-14,0.11356853286023245,0.0946577183170911,0.11248698248870287
2016-09-15,0.07276547503701758,0.10319233017498203,0.11356853286023245
2016-09-16,0.08987956829405702,0.09554163100502616,0.07276547503701758
2016-09-19,0.053800810804373024,0.09224823796509979,0.08987956829405702
2016-09-20,0.1026109202447117,0.0817927408416074,0.053800810804373024
2016-09-21,0.03712980775685114,0.08813239015594754,0.1026109202447117
2016-09-22,0.03211909363320427,0.07182268359553468,0.03712980775685114
2016-09-23,0.04132292253129385,0.06721369535557939,0.03211909363320427
2016-09-26,0.07990816495733206,0.06343050798864369,0.04132292253129385
2016-09-27,0.09782537726212562,0.07158568623511027,0.07990816495733206
2016-09-28,0.11752024328273186,0.07295574356863196,0.09782537726212562
2016-09-29,0.08126482178683363,0.08427667394218255,0.11752024328273186
2016-09-30,0.04802785652068534,0.08443417117301216,0.08126482178683363
2016-10-03,0.09494879759149646,0.08039350850260457,0.04802785652068534
2016-10-04,0.04066372707959847,0.0882899359883724,0.09494879759149646
2016-10-05,0.06480300327880062,0.07525375785946858,0.04066372707959847
2016-10-06,0.09844825189030247,0.07356711260673235,0.06480300327880062
2016-10-07,0.04536116999785002,0.08049311318764452,0.09844825189030247
2016-10-10,0.12859798557020996,0.07319723211453122,0.04536116999785002
2016-10-11,0.06569965258868536,0.08799780042734856,0.12859798557020996
2016-10-12,0.12343843884087015,0.0807621291364905,0.06569965258868536
2016-10-13,0.07915017103338473,0.09427857328049466,0.12343843884087015
2016-10-14,0.050779110514342654,0.08599621149585021,0.07915017103338473
2016-10-17,0.04625053250476924,0.08182554667788336,0.050779110514342654
2016-10-18,0.051453831865891586,0.07291973520270373,0.04625053250476924
2016-10-19,0.07185858241527104,0.07171386801247015,0.051453831865891586
2016-10-20,0.06540300365535062,0.06974598437609156,0.07185858241527104
2016-10-21,0.03902056866852449,0.06703592843156803,0.06540300365535062
2016-10-24,0.03954196962807425,0.06237953720391635,0.03902056866852449
2016-10-25,0.07334170504455256,0.06190720432665572,0.03954196962807425
2016-10-26,0.0573476659956415,0.06900890705188467,0.07334170504455256
2016-10-27,0.10928583105244298,0.06514541631109091,0.0573476659956415
2016-10-28,0.03705172757961207,0.07651959841951086,0.10928583105244298
2016-10-31,0.15994580429843358,0.06548837055813805,0.03705172757961207
2016-11-01,0.07799592620033527,0.09471426729871682,0.15994580429843358
2016-11-02,0.07967302645277399,0.0845499380451386,0.07799592620033527
2016-11-03,0.08174593987057514,0.08671225034502605,0.07967302645277399
2016-11-04,0.0834138756152831,0.08491180534855941,0.08174593987057514
2016-11-07,0.1141569775865741,0.0898584243467076,0.0834138756152831
2016-11-08,0.18300680509840936,0.08980674639291628,0.1141569775865741
2016-11-09,0.16127528647363842,0.11109773613412616,0.18300680509840936
2016-11-10,0.06936551691488298,0.11648328746366773,0.16127528647363842
2016-11-11,0.07899814104151098,0.10297256510772229,0.06936551691488298
2016-11-14,0.05061514456934923,0.10322543529360634,0.07899814104151098
2016-11-15,0.03611902417966676,0.09289135475178023,0.05061514456934923
2016-11-16,0.044325981252389055,0.07659593776684603,0.03611902417966676
2016-11-17,0.04343566472726041,0.06641539092256649,0.044325981252389055
2016-11-18,0.03390635361715019,0.06368779679859524,0.04343566472726041
2016-11-21,0.052145607365154105,0.05753625435998474,0.03390635361715019
2016-11-22,0.044161215731286695,0.05995386217856141,0.052145607365154105
2016-11-23,0.01715041949044035,0.059724998846157264,0.044161215731286695
2016-11-25,0.03959158127156212,0.05316195711892607,0.01715041949044035
2016-11-28,0.060203515096226526,0.05534250372814636,0.03959158127156212
2016-11-29,0.0727239464497605,0.060687899469635195,0.060203515096226526
2016-11-30,0.06589347953193941,0.06384517210759105,0.0727239464497605
2016-12-01,0.048888785598051335,0.06541935752577599,0.06589347953193941
2016-12-02,0.04454406516365363,0.06464050599721718,0.048888785598051335
2016-12-05,0.048953492416370696,0.06406697114231016,0.04454406516365363
2016-12-06,0.09368656069018459,0.06314990094805055,0.048953492416370696
2016-12-07,0.06701339543713489,0.07135459646940885,0.09368656069018459
2016-12-08,0.03050311238298575,0.06764428403612142,0.06701339543713489
2016-12-09,0.057379766703979776,0.05979631673421568,0.03050311238298575
2016-12-12,0.059998160457664,0.06290088533926144,0.057379766703979776
2016-12-13,0.12102320505323466,0.06290705210218711,0.059998160457664
2016-12-14,0.08356098622300695,0.07447079354782526,0.12102320505323466
2016-12-15,0.05698565114564285,0.07108532431570239,0.08356098622300695
2016-12-16,0.043633484696704514,0.07014665629804684,0.05698565114564285
2016-12-19,0.025791718034474078,0.06713088977465767,0.043633484696704514
2016-12-20,0.019015414823000405,0.06117872840597754,0.025791718034474078
2016-12-21,0.03420659726813361,0.050106917875632886,0.019015414823000405
2016-12-22,0.019113374077414553,0.04740445992481431,0.03420659726813361
2016-12-23,0.03613365114073122,0.041267553202147096,0.019113374077414553
2016-12-27,0.06553154693703486,0.04272456882142928,0.03613365114073122
2016-12-28,0.04963825825196416,0.05118010047579785,0.06553154693703486
2016-12-29,0.08257406819928452,0.05212883816455992,0.04963825825196416
2016-12-30,0.08924555441752884,0.06152909534508493,0.08257406819928452
2017-01-03,0.038715258668908084,0.0694083155239061,0.08924555441752884
2017-01-04,0.054622476427103904,0.062477847157244894,0.038715258668908084
2017-01-05,0.08540677494930046,0.06364837779906568,0.054622476427103904
2017-01-06,0.025392442643274733,0.07180356366213186,0.08540677494930046
2017-01-09,0.06906799389464258,0.05789379505520188,0.025392442643274733
2017-01-10,0.06550655925895517,0.061486942253210684,0.06906799389464258
2017-01-11,0.08689941454326476,0.06356575538139858,0.06550655925895517
2017-01-12,0.03440121860857725,0.07033702697256128,0.08689941454326476
2017-01-13,0.045568068125424466,0.05804149350625518,0.03440121860857725
2017-01-17,0.041167097960027765,0.06128583017819491,0.045568068125424466
2017-01-18,0.0702961513219132,0.05689623388493716,0.041167097960027765
2017-01-19,0.05877402618082609,0.06109311597589894,0.0702961513219132
2017-01-20,0.07230067413481017,0.056859732266330995,0.05877402618082609
2017-01-23,0.07100708776098678,0.0627276655709108,0.07230067413481017
2017-01-24,0.032540878092669284,0.06563175460024018,0.07100708776098678
2017-01-25,0.03270460191481356,0.05981249460470742,0.032540878092669284
2017-01-26,0.031042233448196,0.05619481405869604,0.03270460191481356
2017-01-27,0.08579061392246165,0.05346744650880274,0.031042233448196
2017-01-30,0.05476954771138134,0.06282560671343615,0.08579061392246165
2017-01-31,0.07793269804276923,0.05693764696897686,0.05476954771138134
2017-02-01,0.057979571567746115,0.06481861158760793,0.07793269804276923
2017-02-02,0.0338656849561424,0.06422402355645129,0.057979571567746115
2017-02-03,0.03652086857600424,0.060479677386971735,0.0338656849561424
2017-02-06,0.04357631143444081,0.0560634596803134,0.03652086857600424
2017-02-07,0.04665791899107155,0.055781770612326635,0.04357631143444081
2017-02-08,0.051759193735409895,0.052646532330964176,0.04665791899107155
2017-02-09,0.03587595340437668,0.053101230935137675,0.051759193735409895
2017-02-10,0.04043714230527567,0.05069513270324046,0.03587595340437668
2017-02-13,0.05622268644729746,0.051337128761506666,0.04043714230527567
2017-02-14,0.05408897139853851,0.054252165081442275,0.05622268644729746
2017-02-15,0.05867060896786833,0.054954349643206224,0.05408897139853851
2017-02-16,0.04356374286617947,0.056418667738833125,0.05867060896786833
2017-02-17,0.03510199097484387,0.0551589021630649,0.04356374286617947
2017-02-21,0.03147046979645509,0.05301666210211794,0.03510199097484387
2017-02-22,0.06067512660579389,0.049765108748291174,0.03147046979645509
2017-02-23,0.048820775021534694,0.054167929142860574,0.06067512660579389
